retailer,retailer_id,invoice_date,region,state,city,beverage_brand,delivery_company,price_per_unit ($),units_sold,total_sales ($),operating_profit ($),operating_margin (%),year,month,day,weekday,Month_Name
Walmart,1185732,2022-02-05,Northeast,New Jersey,Newark,Fanta,UPS,0.35,1250.0,438.0,131.0,30.0,2022,2,5,Saturday,February
Walmart,1185732,2022-02-05,Northeast,New Jersey,Newark,Powerade,FedEx,0.5,2000.0,1000.0,300.0,30.0,2022,2,5,Saturday,February
Walmart,1185732,2022-02-05,Northeast,New Jersey,Newark,Dasani Water,DHL,0.4,3000.0,1200.0,420.0,35.0,2022,2,5,Saturday,February
Walmart,1185732,2022-03-03,Northeast,New Jersey,Newark,Coca-Cola,USPS,0.4,5200.0,2080.0,832.0,40.0,2022,3,3,Thursday,March
Walmart,1185732,2022-03-03,Northeast,New Jersey,Newark,Diet Coke,DHL,0.4,2250.0,900.0,360.0,40.0,2022,3,3,Thursday,March
Walmart,1185732,2022-03-03,Northeast,New Jersey,Newark,Sprite,USPS,0.3,2500.0,750.0,225.0,30.0,2022,3,3,Thursday,March
Walmart,1185732,2022-03-03,Northeast,New Jersey,Newark,Fanta,DHL,0.35,1000.0,350.0,105.0,30.0,2022,3,3,Thursday,March
Walmart,1185732,2022-03-03,Northeast,New Jersey,Newark,Powerade,USPS,0.5,1500.0,750.0,225.0,30.0,2022,3,3,Thursday,March
Walmart,1185732,2022-03-03,Northeast,New Jersey,Newark,Dasani Water,UPS,0.4,2500.0,1000.0,350.0,35.0,2022,3,3,Thursday,March
Walmart,1185732,2022-04-04,Northeast,New Jersey,Newark,Coca-Cola,USPS,0.4,5000.0,2000.0,800.0,40.0,2022,4,4,Monday,April
Walmart,1185732,2022-04-04,Northeast,New Jersey,Newark,Diet Coke,DHL,0.4,2000.0,800.0,320.0,40.0,2022,4,4,Monday,April
Walmart,1185732,2022-04-04,Northeast,New Jersey,Newark,Sprite,USPS,0.3,2000.0,600.0,180.0,30.0,2022,4,4,Monday,April
Walmart,1185732,2022-04-04,Northeast,New Jersey,Newark,Fanta,UPS,0.35,1250.0,438.0,131.0,30.0,2022,4,4,Monday,April
Walmart,1185732,2022-04-04,Northeast,New Jersey,Newark,Powerade,DHL,0.5,1250.0,625.0,188.0,30.0,2022,4,4,Monday,April
Walmart,1185732,2022-04-04,Northeast,New Jersey,Newark,Dasani Water,USPS,0.4,2750.0,1100.0,385.0,35.0,2022,4,4,Monday,April
Walmart,1185732,2022-05-03,Northeast,New Jersey,Newark,Coca-Cola,UPS,0.55,5450.0,2998.0,1199.0,40.0,2022,5,3,Tuesday,May
Walmart,1185732,2022-05-03,Northeast,New Jersey,Newark,Diet Coke,FedEx,0.5,2500.0,1250.0,500.0,40.0,2022,5,3,Tuesday,May
Walmart,1185732,2022-05-03,Northeast,New Jersey,Newark,Sprite,UPS,0.45,2750.0,1238.0,371.0,30.0,2022,5,3,Tuesday,May
Walmart,1185732,2022-05-03,Northeast,New Jersey,Newark,Fanta,USPS,0.45,2250.0,1013.0,304.0,30.0,2022,5,3,Tuesday,May
Walmart,1185732,2022-05-03,Northeast,New Jersey,Newark,Powerade,DHL,0.55,2500.0,1375.0,413.0,30.0,2022,5,3,Tuesday,May
Walmart,1185732,2022-05-03,Northeast,New Jersey,Newark,Dasani Water,UPS,0.6,3750.0,2250.0,788.0,35.0,2022,5,3,Tuesday,May
Walmart,1185732,2022-06-05,Northeast,New Jersey,Newark,Coca-Cola,DHL,0.55,6250.0,3438.0,1375.0,40.0,2022,6,5,Sunday,June
Walmart,1185732,2022-06-05,Northeast,New Jersey,Newark,Diet Coke,UPS,0.5,3750.0,1875.0,750.0,40.0,2022,6,5,Sunday,June
Walmart,1185732,2022-06-05,Northeast,New Jersey,Newark,Sprite,USPS,0.45,3000.0,1350.0,405.0,30.0,2022,6,5,Sunday,June
Walmart,1185732,2022-06-05,Northeast,New Jersey,Newark,Fanta,UPS,0.45,2750.0,1238.0,371.0,30.0,2022,6,5,Sunday,June
Walmart,1185732,2022-06-05,Northeast,New Jersey,Newark,Powerade,DHL,0.55,2750.0,1513.0,454.0,30.0,2022,6,5,Sunday,June
Walmart,1185732,2022-06-05,Northeast,New Jersey,Newark,Dasani Water,FedEx,0.6,4250.0,2550.0,893.0,35.0,2022,6,5,Sunday,June
Walmart,1185732,2022-07-03,Northeast,New Jersey,Newark,Coca-Cola,USPS,0.55,6500.0,3575.0,1430.0,40.0,2022,7,3,Sunday,July
Walmart,1185732,2022-07-03,Northeast,New Jersey,Newark,Diet Coke,UPS,0.5,4000.0,2000.0,800.0,40.0,2022,7,3,Sunday,July
Walmart,1185732,2022-07-03,Northeast,New Jersey,Newark,Sprite,UPS,0.45,3250.0,1463.0,439.0,30.0,2022,7,3,Sunday,July
Walmart,1185732,2022-07-03,Northeast,New Jersey,Newark,Fanta,UPS,0.45,2750.0,1238.0,371.0,30.0,2022,7,3,Sunday,July
Walmart,1185732,2022-07-03,Northeast,New Jersey,Newark,Powerade,USPS,0.55,3000.0,1650.0,495.0,30.0,2022,7,3,Sunday,July
Walmart,1185732,2022-07-03,Northeast,New Jersey,Newark,Dasani Water,UPS,0.6,4750.0,2850.0,998.0,35.0,2022,7,3,Sunday,July
Walmart,1185732,2022-08-04,Northeast,New Jersey,Newark,Coca-Cola,DHL,0.55,6250.0,3438.0,1375.0,40.0,2022,8,4,Thursday,August
Walmart,1185732,2022-08-04,Northeast,New Jersey,Newark,Diet Coke,UPS,0.5,4000.0,2000.0,800.0,40.0,2022,8,4,Thursday,August
Walmart,1185732,2022-08-04,Northeast,New Jersey,Newark,Sprite,USPS,0.45,3250.0,1463.0,439.0,30.0,2022,8,4,Thursday,August
Walmart,1185732,2022-08-04,Northeast,New Jersey,Newark,Fanta,FedEx,0.45,2250.0,1013.0,304.0,30.0,2022,8,4,Thursday,August
Walmart,1185732,2022-08-04,Northeast,New Jersey,Newark,Powerade,UPS,0.55,2000.0,1100.0,330.0,30.0,2022,8,4,Thursday,August
Walmart,1185732,2022-08-04,Northeast,New Jersey,Newark,Dasani Water,FedEx,0.6,3750.0,2250.0,788.0,35.0,2022,8,4,Thursday,August
Walmart,1185732,2022-09-03,Northeast,New Jersey,Newark,Coca-Cola,UPS,0.55,5000.0,2750.0,1100.0,40.0,2022,9,3,Saturday,September
Walmart,1185732,2022-09-03,Northeast,New Jersey,Newark,Diet Coke,FedEx,0.5,3000.0,1500.0,600.0,40.0,2022,9,3,Saturday,September
Walmart,1185732,2022-09-03,Northeast,New Jersey,Newark,Sprite,DHL,0.45,2000.0,900.0,270.0,30.0,2022,9,3,Saturday,September
Walmart,1185732,2022-09-03,Northeast,New Jersey,Newark,Fanta,FedEx,0.45,1750.0,788.0,236.0,30.0,2022,9,3,Saturday,September
Walmart,1185732,2022-09-03,Northeast,New Jersey,Newark,Powerade,FedEx,0.55,1750.0,963.0,289.0,30.0,2022,9,3,Saturday,September
Walmart,1185732,2022-09-03,Northeast,New Jersey,Newark,Dasani Water,DHL,0.6,2750.0,1650.0,578.0,35.0,2022,9,3,Saturday,September
Walmart,1185732,2022-10-05,Northeast,New Jersey,Newark,Coca-Cola,USPS,0.6,4500.0,2700.0,1080.0,40.0,2022,10,5,Wednesday,October
Walmart,1185732,2022-10-05,Northeast,New Jersey,Newark,Diet Coke,DHL,0.55,2750.0,1513.0,605.0,40.0,2022,10,5,Wednesday,October
Walmart,1185732,2022-10-05,Northeast,New Jersey,Newark,Sprite,UPS,0.55,1750.0,963.0,289.0,30.0,2022,10,5,Wednesday,October
Walmart,1185732,2022-10-05,Northeast,New Jersey,Newark,Fanta,FedEx,0.55,1500.0,825.0,248.0,30.0,2022,10,5,Wednesday,October
Walmart,1185732,2022-10-05,Northeast,New Jersey,Newark,Powerade,USPS,0.65,1500.0,975.0,293.0,30.0,2022,10,5,Wednesday,October
Walmart,1185732,2022-10-05,Northeast,New Jersey,Newark,Dasani Water,FedEx,0.7,2750.0,1925.0,674.0,35.0,2022,10,5,Wednesday,October
Walmart,1185732,2022-11-04,Northeast,New Jersey,Newark,Coca-Cola,DHL,0.65,4250.0,2763.0,1105.0,40.0,2022,11,4,Friday,November
Walmart,1185732,2022-11-04,Northeast,New Jersey,Newark,Diet Coke,FedEx,0.55,3000.0,1650.0,660.0,40.0,2022,11,4,Friday,November
Walmart,1185732,2022-11-04,Northeast,New Jersey,Newark,Sprite,DHL,0.55,2950.0,1623.0,487.0,30.0,2022,11,4,Friday,November
Walmart,1185732,2022-11-04,Northeast,New Jersey,Newark,Fanta,DHL,0.55,2750.0,1513.0,454.0,30.0,2022,11,4,Friday,November
Walmart,1185732,2022-11-04,Northeast,New Jersey,Newark,Powerade,USPS,0.65,2500.0,1625.0,488.0,30.0,2022,11,4,Friday,November
Walmart,1185732,2022-11-04,Northeast,New Jersey,Newark,Dasani Water,DHL,0.7,3500.0,2450.0,858.0,35.0,2022,11,4,Friday,November
Walmart,1185732,2022-12-03,Northeast,New Jersey,Newark,Coca-Cola,USPS,0.65,5750.0,3738.0,1495.0,40.0,2022,12,3,Saturday,December
Walmart,1185732,2022-12-03,Northeast,New Jersey,Newark,Diet Coke,USPS,0.55,3750.0,2063.0,825.0,40.0,2022,12,3,Saturday,December
Walmart,1185732,2022-12-03,Northeast,New Jersey,Newark,Sprite,USPS,0.55,3500.0,1925.0,578.0,30.0,2022,12,3,Saturday,December
Walmart,1185732,2022-12-03,Northeast,New Jersey,Newark,Fanta,FedEx,0.55,3000.0,1650.0,495.0,30.0,2022,12,3,Saturday,December
Walmart,1185732,2022-12-03,Northeast,New Jersey,Newark,Powerade,FedEx,0.65,3000.0,1950.0,585.0,30.0,2022,12,3,Saturday,December
Walmart,1185732,2022-12-03,Northeast,New Jersey,Newark,Dasani Water,FedEx,0.7,4000.0,2800.0,980.0,35.0,2022,12,3,Saturday,December
Walmart,1185732,2022-01-10,Northeast,Connecticut,Hartford,Coca-Cola,USPS,0.35,4250.0,1488.0,521.0,35.0,2022,1,10,Monday,January
Walmart,1185732,2022-01-10,Northeast,Connecticut,Hartford,Diet Coke,FedEx,0.35,2250.0,788.0,276.0,35.0,2022,1,10,Monday,January
Walmart,1185732,2022-01-10,Northeast,Connecticut,Hartford,Sprite,DHL,0.25,2250.0,563.0,225.0,40.0,2022,1,10,Monday,January
Walmart,1185732,2022-01-10,Northeast,Connecticut,Hartford,Fanta,DHL,0.3,750.0,225.0,90.0,40.0,2022,1,10,Monday,January
Walmart,1185732,2022-01-10,Northeast,Connecticut,Hartford,Powerade,UPS,0.45,1250.0,563.0,169.0,30.0,2022,1,10,Monday,January
Walmart,1185732,2022-01-10,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.35,2250.0,788.0,315.0,40.0,2022,1,10,Monday,January
Walmart,1185732,2022-02-08,Northeast,Connecticut,Hartford,Coca-Cola,USPS,0.35,4750.0,1663.0,582.0,35.0,2022,2,8,Tuesday,February
Walmart,1185732,2022-02-08,Northeast,Connecticut,Hartford,Diet Coke,USPS,0.35,1250.0,438.0,153.0,35.0,2022,2,8,Tuesday,February
Walmart,1185732,2022-02-08,Northeast,Connecticut,Hartford,Sprite,DHL,0.25,1750.0,438.0,175.0,40.0,2022,2,8,Tuesday,February
Walmart,1185732,2022-02-08,Northeast,Connecticut,Hartford,Fanta,UPS,0.3,500.0,150.0,60.0,40.0,2022,2,8,Tuesday,February
Walmart,1185732,2022-02-08,Northeast,Connecticut,Hartford,Powerade,DHL,0.45,1250.0,563.0,169.0,30.0,2022,2,8,Tuesday,February
Walmart,1185732,2022-02-08,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.35,2250.0,788.0,315.0,40.0,2022,2,8,Tuesday,February
Walmart,1185732,2022-03-06,Northeast,Connecticut,Hartford,Coca-Cola,UPS,0.35,4450.0,1558.0,545.0,35.0,2022,3,6,Sunday,March
Walmart,1185732,2022-03-06,Northeast,Connecticut,Hartford,Diet Coke,UPS,0.35,1500.0,525.0,184.0,35.0,2022,3,6,Sunday,March
Walmart,1185732,2022-03-06,Northeast,Connecticut,Hartford,Sprite,FedEx,0.25,1750.0,438.0,175.0,40.0,2022,3,6,Sunday,March
Walmart,1185732,2022-03-06,Northeast,Connecticut,Hartford,Fanta,UPS,0.3,250.0,75.0,30.0,40.0,2022,3,6,Sunday,March
Walmart,1185732,2022-03-06,Northeast,Connecticut,Hartford,Powerade,UPS,0.45,750.0,338.0,101.0,30.0,2022,3,6,Sunday,March
Walmart,1185732,2022-03-06,Northeast,Connecticut,Hartford,Dasani Water,USPS,0.35,1750.0,613.0,245.0,40.0,2022,3,6,Sunday,March
Walmart,1185732,2022-04-07,Northeast,Connecticut,Hartford,Coca-Cola,FedEx,0.35,4250.0,1488.0,521.0,35.0,2022,4,7,Thursday,April
Walmart,1185732,2022-04-07,Northeast,Connecticut,Hartford,Diet Coke,UPS,0.35,1250.0,438.0,153.0,35.0,2022,4,7,Thursday,April
Walmart,1185732,2022-04-07,Northeast,Connecticut,Hartford,Sprite,FedEx,0.25,1250.0,313.0,125.0,40.0,2022,4,7,Thursday,April
Walmart,1185732,2022-04-07,Northeast,Connecticut,Hartford,Fanta,DHL,0.3,500.0,150.0,60.0,40.0,2022,4,7,Thursday,April
Walmart,1185732,2022-04-07,Northeast,Connecticut,Hartford,Powerade,USPS,0.45,500.0,225.0,68.0,30.0,2022,4,7,Thursday,April
Walmart,1185732,2022-04-07,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.35,2000.0,700.0,280.0,40.0,2022,4,7,Thursday,April
Walmart,1185732,2022-05-06,Northeast,Connecticut,Hartford,Coca-Cola,DHL,0.5,4700.0,2350.0,823.0,35.0,2022,5,6,Friday,May
Walmart,1185732,2022-05-06,Northeast,Connecticut,Hartford,Diet Coke,FedEx,0.45,1750.0,788.0,276.0,35.0,2022,5,6,Friday,May
Walmart,1185732,2022-05-06,Northeast,Connecticut,Hartford,Sprite,DHL,0.4,2000.0,800.0,320.0,40.0,2022,5,6,Friday,May
Walmart,1185732,2022-05-06,Northeast,Connecticut,Hartford,Fanta,USPS,0.4,1500.0,600.0,240.0,40.0,2022,5,6,Friday,May
Walmart,1185732,2022-05-06,Northeast,Connecticut,Hartford,Powerade,FedEx,0.5,1750.0,875.0,263.0,30.0,2022,5,6,Friday,May
Walmart,1185732,2022-05-06,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.55,3000.0,1650.0,660.0,40.0,2022,5,6,Friday,May
Walmart,1185732,2022-06-08,Northeast,Connecticut,Hartford,Coca-Cola,FedEx,0.5,5500.0,2750.0,963.0,35.0,2022,6,8,Wednesday,June
Walmart,1185732,2022-06-08,Northeast,Connecticut,Hartford,Diet Coke,USPS,0.45,3000.0,1350.0,473.0,35.0,2022,6,8,Wednesday,June
Walmart,1185732,2022-06-08,Northeast,Connecticut,Hartford,Sprite,UPS,0.4,2250.0,900.0,360.0,40.0,2022,6,8,Wednesday,June
Walmart,1185732,2022-06-08,Northeast,Connecticut,Hartford,Fanta,FedEx,0.4,2000.0,800.0,320.0,40.0,2022,6,8,Wednesday,June
Walmart,1185732,2022-06-08,Northeast,Connecticut,Hartford,Powerade,USPS,0.5,2000.0,1000.0,300.0,30.0,2022,6,8,Wednesday,June
Walmart,1185732,2022-06-08,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.55,3500.0,1925.0,770.0,40.0,2022,6,8,Wednesday,June
Walmart,1185732,2022-07-06,Northeast,Connecticut,Hartford,Coca-Cola,USPS,0.5,5750.0,2875.0,1006.0,35.0,2022,7,6,Wednesday,July
Walmart,1185732,2022-07-06,Northeast,Connecticut,Hartford,Diet Coke,UPS,0.45,3250.0,1463.0,512.0,35.0,2022,7,6,Wednesday,July
Walmart,1185732,2022-07-06,Northeast,Connecticut,Hartford,Sprite,FedEx,0.4,2500.0,1000.0,400.0,40.0,2022,7,6,Wednesday,July
Walmart,1185732,2022-07-06,Northeast,Connecticut,Hartford,Fanta,UPS,0.4,2000.0,800.0,320.0,40.0,2022,7,6,Wednesday,July
Walmart,1185732,2022-07-06,Northeast,Connecticut,Hartford,Powerade,DHL,0.5,2250.0,1125.0,338.0,30.0,2022,7,6,Wednesday,July
Walmart,1185732,2022-07-06,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.55,4000.0,2200.0,880.0,40.0,2022,7,6,Wednesday,July
Walmart,1185732,2022-08-07,Northeast,Connecticut,Hartford,Coca-Cola,USPS,0.5,5500.0,2750.0,963.0,35.0,2022,8,7,Sunday,August
Walmart,1185732,2022-08-07,Northeast,Connecticut,Hartford,Diet Coke,UPS,0.45,3250.0,1463.0,512.0,35.0,2022,8,7,Sunday,August
Walmart,1185732,2022-08-07,Northeast,Connecticut,Hartford,Sprite,FedEx,0.4,2500.0,1000.0,400.0,40.0,2022,8,7,Sunday,August
Walmart,1185732,2022-08-07,Northeast,Connecticut,Hartford,Fanta,DHL,0.4,1500.0,600.0,240.0,40.0,2022,8,7,Sunday,August
Walmart,1185732,2022-08-07,Northeast,Connecticut,Hartford,Powerade,DHL,0.5,1250.0,625.0,188.0,30.0,2022,8,7,Sunday,August
Walmart,1185732,2022-08-07,Northeast,Connecticut,Hartford,Dasani Water,UPS,0.55,3000.0,1650.0,660.0,40.0,2022,8,7,Sunday,August
Walmart,1185732,2022-09-06,Northeast,Connecticut,Hartford,Coca-Cola,UPS,0.5,4250.0,2125.0,744.0,35.0,2022,9,6,Tuesday,September
Walmart,1185732,2022-09-06,Northeast,Connecticut,Hartford,Diet Coke,USPS,0.45,2250.0,1013.0,354.0,35.0,2022,9,6,Tuesday,September
Walmart,1185732,2022-09-06,Northeast,Connecticut,Hartford,Sprite,DHL,0.4,1250.0,500.0,200.0,40.0,2022,9,6,Tuesday,September
Walmart,1185732,2022-09-06,Northeast,Connecticut,Hartford,Fanta,DHL,0.4,1000.0,400.0,160.0,40.0,2022,9,6,Tuesday,September
Walmart,1185732,2022-09-06,Northeast,Connecticut,Hartford,Powerade,DHL,0.5,1000.0,500.0,150.0,30.0,2022,9,6,Tuesday,September
Walmart,1185732,2022-09-06,Northeast,Connecticut,Hartford,Dasani Water,UPS,0.55,2000.0,1100.0,440.0,40.0,2022,9,6,Tuesday,September
Walmart,1185732,2022-10-08,Northeast,Connecticut,Hartford,Coca-Cola,FedEx,0.55,3750.0,2063.0,722.0,35.0,2022,10,8,Saturday,October
Walmart,1185732,2022-10-08,Northeast,Connecticut,Hartford,Diet Coke,USPS,0.5,2000.0,1000.0,350.0,35.0,2022,10,8,Saturday,October
Walmart,1185732,2022-10-08,Northeast,Connecticut,Hartford,Sprite,DHL,0.5,1000.0,500.0,200.0,40.0,2022,10,8,Saturday,October
Walmart,1185732,2022-10-08,Northeast,Connecticut,Hartford,Fanta,USPS,0.5,750.0,375.0,150.0,40.0,2022,10,8,Saturday,October
Walmart,1185732,2022-10-08,Northeast,Connecticut,Hartford,Powerade,UPS,0.6,750.0,450.0,135.0,30.0,2022,10,8,Saturday,October
Walmart,1185732,2022-10-08,Northeast,Connecticut,Hartford,Dasani Water,USPS,0.65,2000.0,1300.0,520.0,40.0,2022,10,8,Saturday,October
Walmart,1185732,2022-11-07,Northeast,Connecticut,Hartford,Coca-Cola,USPS,0.6,3500.0,2100.0,735.0,35.0,2022,11,7,Monday,November
Walmart,1185732,2022-11-07,Northeast,Connecticut,Hartford,Diet Coke,DHL,0.5,2250.0,1125.0,394.0,35.0,2022,11,7,Monday,November
Walmart,1185732,2022-11-07,Northeast,Connecticut,Hartford,Sprite,USPS,0.5,2200.0,1100.0,440.0,40.0,2022,11,7,Monday,November
Walmart,1185732,2022-11-07,Northeast,Connecticut,Hartford,Fanta,UPS,0.5,2000.0,1000.0,400.0,40.0,2022,11,7,Monday,November
Walmart,1185732,2022-11-07,Northeast,Connecticut,Hartford,Powerade,USPS,0.6,1750.0,1050.0,315.0,30.0,2022,11,7,Monday,November
Walmart,1185732,2022-11-07,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.65,2750.0,1788.0,715.0,40.0,2022,11,7,Monday,November
Walmart,1185732,2022-12-06,Northeast,Connecticut,Hartford,Coca-Cola,UPS,0.6,5000.0,3000.0,1050.0,35.0,2022,12,6,Tuesday,December
Walmart,1185732,2022-12-06,Northeast,Connecticut,Hartford,Diet Coke,DHL,0.5,3000.0,1500.0,525.0,35.0,2022,12,6,Tuesday,December
Walmart,1185732,2022-12-06,Northeast,Connecticut,Hartford,Sprite,USPS,0.5,2750.0,1375.0,550.0,40.0,2022,12,6,Tuesday,December
Walmart,1185732,2022-12-06,Northeast,Connecticut,Hartford,Fanta,DHL,0.5,2250.0,1125.0,450.0,40.0,2022,12,6,Tuesday,December
Walmart,1185732,2022-12-06,Northeast,Connecticut,Hartford,Powerade,UPS,0.6,2250.0,1350.0,405.0,30.0,2022,12,6,Tuesday,December
Walmart,1185732,2022-12-06,Northeast,Connecticut,Hartford,Dasani Water,FedEx,0.65,3250.0,2113.0,845.0,40.0,2022,12,6,Tuesday,December
Walmart,1185732,2022-01-17,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.4,4500.0,1800.0,540.0,30.0,2022,1,17,Monday,January
Walmart,1185732,2022-01-17,Northeast,Rhode Island,Providence,Diet Coke,FedEx,0.4,2500.0,1000.0,300.0,30.0,2022,1,17,Monday,January
Walmart,1185732,2022-01-17,Northeast,Rhode Island,Providence,Sprite,FedEx,0.3,2500.0,750.0,188.0,25.0,2022,1,17,Monday,January
Walmart,1185732,2022-01-17,Northeast,Rhode Island,Providence,Fanta,UPS,0.35,1000.0,350.0,88.0,25.0,2022,1,17,Monday,January
Walmart,1185732,2022-01-17,Northeast,Rhode Island,Providence,Powerade,USPS,0.5,1500.0,750.0,188.0,25.0,2022,1,17,Monday,January
Walmart,1185732,2022-01-17,Northeast,Rhode Island,Providence,Dasani Water,UPS,0.4,2500.0,1000.0,300.0,30.0,2022,1,17,Monday,January
Walmart,1185732,2022-02-15,Northeast,Rhode Island,Providence,Coca-Cola,USPS,0.4,5000.0,2000.0,600.0,30.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Northeast,Rhode Island,Providence,Diet Coke,DHL,0.4,1500.0,600.0,180.0,30.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Northeast,Rhode Island,Providence,Sprite,DHL,0.3,2000.0,600.0,150.0,25.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Northeast,Rhode Island,Providence,Fanta,USPS,0.35,2500.0,875.0,219.0,25.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Northeast,Rhode Island,Providence,Powerade,USPS,0.5,1500.0,750.0,188.0,25.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-02-15,Northeast,Rhode Island,Providence,Dasani Water,FedEx,0.4,2500.0,1000.0,300.0,30.0,2022,2,15,Tuesday,February
Walmart,1185732,2022-03-13,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.4,4700.0,1880.0,564.0,30.0,2022,3,13,Sunday,March
Walmart,1185732,2022-03-13,Northeast,Rhode Island,Providence,Diet Coke,USPS,0.4,1750.0,700.0,210.0,30.0,2022,3,13,Sunday,March
Walmart,1185732,2022-03-13,Northeast,Rhode Island,Providence,Sprite,FedEx,0.3,2000.0,600.0,150.0,25.0,2022,3,13,Sunday,March
Walmart,1185732,2022-03-13,Northeast,Rhode Island,Providence,Fanta,FedEx,0.35,3000.0,1050.0,263.0,25.0,2022,3,13,Sunday,March
Walmart,1185732,2022-03-13,Northeast,Rhode Island,Providence,Powerade,DHL,0.5,1000.0,500.0,125.0,25.0,2022,3,13,Sunday,March
Walmart,1185732,2022-03-13,Northeast,Rhode Island,Providence,Dasani Water,DHL,0.4,2000.0,800.0,240.0,30.0,2022,3,13,Sunday,March
Walmart,1185732,2022-04-14,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.4,4500.0,1800.0,540.0,30.0,2022,4,14,Thursday,April
Walmart,1185732,2022-04-14,Northeast,Rhode Island,Providence,Diet Coke,UPS,0.4,1500.0,600.0,180.0,30.0,2022,4,14,Thursday,April
Walmart,1185732,2022-04-14,Northeast,Rhode Island,Providence,Sprite,UPS,0.3,1500.0,450.0,113.0,25.0,2022,4,14,Thursday,April
Walmart,1185732,2022-04-14,Northeast,Rhode Island,Providence,Fanta,FedEx,0.35,1250.0,438.0,109.0,25.0,2022,4,14,Thursday,April
Walmart,1185732,2022-04-14,Northeast,Rhode Island,Providence,Powerade,USPS,0.5,1250.0,625.0,156.0,25.0,2022,4,14,Thursday,April
Walmart,1185732,2022-04-14,Northeast,Rhode Island,Providence,Dasani Water,DHL,0.4,2750.0,1100.0,330.0,30.0,2022,4,14,Thursday,April
Walmart,1185732,2022-05-13,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.55,4950.0,2723.0,817.0,30.0,2022,5,13,Friday,May
Walmart,1185732,2022-05-13,Northeast,Rhode Island,Providence,Diet Coke,DHL,0.5,2000.0,1000.0,300.0,30.0,2022,5,13,Friday,May
Walmart,1185732,2022-05-13,Northeast,Rhode Island,Providence,Sprite,DHL,0.45,2250.0,1013.0,253.0,25.0,2022,5,13,Friday,May
Walmart,1185732,2022-05-13,Northeast,Rhode Island,Providence,Fanta,DHL,0.45,1750.0,788.0,197.0,25.0,2022,5,13,Friday,May
Walmart,1185732,2022-05-13,Northeast,Rhode Island,Providence,Powerade,USPS,0.55,2000.0,1100.0,275.0,25.0,2022,5,13,Friday,May
Walmart,1185732,2022-05-13,Northeast,Rhode Island,Providence,Dasani Water,UPS,0.6,3250.0,1950.0,585.0,30.0,2022,5,13,Friday,May
Walmart,1185732,2022-06-15,Northeast,Rhode Island,Providence,Coca-Cola,FedEx,0.55,5750.0,3163.0,949.0,30.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Northeast,Rhode Island,Providence,Diet Coke,UPS,0.5,3250.0,1625.0,488.0,30.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Northeast,Rhode Island,Providence,Sprite,UPS,0.45,2500.0,1125.0,281.0,25.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Northeast,Rhode Island,Providence,Fanta,FedEx,0.45,2250.0,1013.0,253.0,25.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Northeast,Rhode Island,Providence,Powerade,DHL,0.55,2250.0,1238.0,309.0,25.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-06-15,Northeast,Rhode Island,Providence,Dasani Water,DHL,0.6,3750.0,2250.0,675.0,30.0,2022,6,15,Wednesday,June
Walmart,1185732,2022-07-13,Northeast,Rhode Island,Providence,Coca-Cola,DHL,0.55,6000.0,3300.0,990.0,30.0,2022,7,13,Wednesday,July
Walmart,1185732,2022-07-13,Northeast,Rhode Island,Providence,Diet Coke,FedEx,0.5,3500.0,1750.0,525.0,30.0,2022,7,13,Wednesday,July
Walmart,1185732,2022-07-13,Northeast,Rhode Island,Providence,Sprite,FedEx,0.45,2750.0,1238.0,309.0,25.0,2022,7,13,Wednesday,July
Walmart,1185732,2022-07-13,Northeast,Rhode Island,Providence,Fanta,DHL,0.45,2250.0,1013.0,253.0,25.0,2022,7,13,Wednesday,July
Walmart,1185732,2022-07-13,Northeast,Rhode Island,Providence,Powerade,UPS,0.55,2500.0,1375.0,344.0,25.0,2022,7,13,Wednesday,July
Walmart,1185732,2022-07-13,Northeast,Rhode Island,Providence,Dasani Water,UPS,0.6,4250.0,2550.0,765.0,30.0,2022,7,13,Wednesday,July
Walmart,1185732,2022-08-14,Northeast,Rhode Island,Providence,Coca-Cola,FedEx,0.55,5750.0,3163.0,949.0,30.0,2022,8,14,Sunday,August
